x_m,y_m
3648.4654,4514.5118
3651.0332,4512.9695
3653.5670,4511.3739
3656.0653,4509.7271
3658.5253,4508.0302
3660.9427,4506.2789
3663.3090,4504.4576
3665.6249,4502.5706
3667.8925,4500.6213
3670.1133,4498.6143
3672.2894,4496.5549
3674.4222,4494.4467
3676.5138,4492.2939
3678.5650,4490.1012
3680.5786,4487.8739
3682.5559,4485.6156
3684.4992,4483.3316
3686.4091,4481.0254
3688.2900,4478.6992
3690.1467,4476.3486
3691.9799,4473.9801
3693.7933,4471.5950
3695.5904,4469.1988
3697.3761,4466.7914
3699.1541,4464.3796
3700.9277,4461.9633
3702.7021,4459.5481
3704.4807,4457.1363
3706.2671,4454.7312
3708.0656,4452.3338
3709.8805,4449.9498
3711.7152,4447.5813
3713.5740,4445.2396
3715.4754,4442.9256
3717.4236,4440.6439
3719.4187,4438.4011
3721.4635,4436.2017
3723.5587,4434.0523
3725.7064,4431.9596
3727.9080,4429.9269
3730.1643,4427.9610
3732.4774,4426.0685
3734.8486,4424.2549
3737.2795,4422.5213
3739.7587,4420.8523
3742.2776,4419.2400
3744.8326,4417.6844
3747.4225,4416.1821
3750.0436,4414.7333
3752.6938,4413.3344
3755.3703,4411.9845
3758.0694,4410.6835
3760.7899,4409.4281
3763.5274,4408.2161
3766.2805,4407.0475
3769.0471,4405.9211
3771.8343,4404.8425
3774.6420,4403.8139
3777.4704,4402.8365
3780.3164,4401.9091
3783.1803,4401.0318
3786.0590,4400.2045
3788.9519,4399.4284
3791.8576,4398.7012
3794.7740,4398.0251
3797.7010,4397.3991
3800.6358,4396.8242
3803.5784,4396.2982
3806.5274,4395.8223
3809.4884,4395.3887
3812.4566,4394.9839
3815.4297,4394.5947
3818.4043,4394.2078
3821.3753,4393.8086
3824.3413,4393.3838
3827.2974,4392.9201
3830.2422,4392.4042
3833.1706,4391.8215
3836.0791,4391.1599
3838.9664,4390.4038
3841.8217,4389.5420
3844.6344,4388.5613
3847.4088,4387.4649
3850.1420,4386.2607
3852.8362,4384.9553
3855.4886,4383.5575
3858.0997,4382.0753
3860.6669,4380.5164
3863.1907,4378.8873
3865.6713,4377.1972
3868.1057,4375.4525
3870.4947,4373.6634
3872.8518,4371.8231
3875.1748,4369.9384
3877.4637,4368.0114
3879.7229,4366.0477
3881.9515,4364.0484
3884.1524,4362.0157
3886.3271,4359.9542
3888.4776,4357.8648
3890.6047,4355.7532
3892.7119,4353.6194
3894.7993,4351.4678
3896.8689,4349.3017
3898.9229,4347.1223
3900.9656,4344.9340
3903.0011,4342.7357
3905.0296,4340.5318
3907.0502,4338.3201
3909.0631,4336.1018
3911.0688,4333.8768
3913.0675,4331.6451
3915.0590,4329.4067
3917.0428,4327.1617
3919.0194,4324.9111
3920.9897,4322.6538
3922.9514,4320.3899
3924.9068,4318.1204
3926.8550,4315.8443
3928.7969,4313.5626
3930.7309,4311.2753
3932.6579,4308.9824
3934.5778,4306.6818
3936.4877,4304.3723
3938.3870,4302.0528
3940.2714,4299.7221
3942.1415,4297.3792
3943.9947,4295.0230
3945.8280,4292.6523
3947.6407,4290.2672
3949.4299,4287.8643
3951.1944,4285.4436
3952.9318,4283.0040
3954.6409,4280.5443
3956.3187,4278.0647
3957.9597,4275.5650
3959.5573,4273.0320
3961.1067,4270.4601
3962.6000,4267.8503
3964.0273,4265.2028
3965.3815,4262.5174
3966.6541,4259.7976
3967.8372,4257.0411
3968.9210,4254.2501
3969.8976,4251.4246
3970.7599,4248.5669
3971.5002,4245.6758
3972.1447,4242.7558
3972.7011,4239.8114
3973.1702,4236.8492
3973.5528,4233.8703
3973.8488,4230.8802
3974.0581,4227.8824
3974.1816,4224.8801
3974.2185,4221.8779
3974.1696,4218.8790
3974.0354,4215.8878
3973.8161,4212.9067
3973.5138,4209.9289
3973.1355,4206.9589
3972.6855,4203.9977
3972.1702,4201.0455
3971.5939,4198.1011
3970.9615,4195.1678
3970.2787,4192.2433
3969.5498,4189.3300
3968.7812,4186.4278
3967.9770,4183.5368
3967.1431,4180.6568
3966.2822,4177.7891
3965.3765,4174.9336
3964.4226,4172.0937
3963.4247,4169.2682
3962.3856,4166.4583
3961.3083,4163.6607
3960.1954,4160.8752
3959.0520,4158.1020
3957.8802,4155.3411
3956.6821,4152.5901
3955.4628,4149.8491
3954.2250,4147.1171
3952.9716,4144.3950
3951.7061,4141.6785
3950.4470,4138.9587
3949.2014,4136.2322
3947.9707,4133.4990
3946.7528,4130.7603
3945.5483,4128.0149
3944.3574,4125.2639
3943.1785,4122.5074
3942.0124,4119.7453
3940.8576,4116.9788
3939.7149,4114.2067
3938.5822,4111.4313
3937.4608,4108.6503
3936.3507,4105.8660
3935.2492,4103.0783
3934.1576,4100.2873
3933.0674,4097.4941
3931.9815,4094.6987
3930.9020,4091.8999
3929.8324,4089.0978
3928.7777,4086.2890
3927.7401,4083.4747
3926.7244,4080.6525
3925.7329,4077.8226
3924.7705,4074.9849
3923.8400,4072.1361
3922.9450,4069.2762
3922.0891,4066.4051
3921.2764,4063.5207
3920.5134,4060.6308
3919.8058,4057.7164
3919.1621,4054.7786
3918.5914,4051.8208
3918.1045,4048.8475
3917.7092,4045.8641
3917.4161,4042.8730
3917.2351,4039.8807
3917.1748,4036.8896
3917.2458,4033.9051
3917.4565,4030.9306
3917.8107,4027.9717
3918.2827,4025.0228
3918.8682,4022.0862
3919.5617,4019.1684
3920.3608,4016.2729
3921.2615,4013.4030
3922.2615,4010.5664
3923.3553,4007.7643
3924.5412,4005.0033
3925.8145,4002.2868
3927.1730,3999.6204
3928.6123,3997.0084
3930.1433,3994.4498
3931.7721,3991.9468
3933.4926,3989.5005
3935.2996,3987.1109
3937.1868,3984.7792
3939.1500,3982.5063
3941.1834,3980.2925
3943.2800,3978.1397
3945.4362,3976.0481
3947.6456,3974.0177
3949.9019,3972.0507
3952.2008,3970.1470
3954.5458,3968.3034
3956.9405,3966.5165
3959.3820,3964.7885
3961.8675,3963.1195
3964.3949,3961.5094
3966.9607,3959.9582
3969.5633,3958.4671
3972.2000,3957.0371
3974.8673,3955.6683
3977.5636,3954.3596
3980.2862,3953.1131
3983.0322,3951.9289
3985.7995,3950.8058
3988.5902,3949.7439
3991.4044,3948.7364
3994.2362,3947.7813
3997.0852,3946.8750
3999.9483,3946.0133
4002.8249,3945.1915
4005.7136,3944.4065
4008.6115,3943.6537
4011.5179,3942.9310
4014.4307,3942.2327
4017.3484,3941.5566
4020.2698,3940.8972
4023.1925,3940.2512
4026.1152,3939.6151
4029.0387,3938.9902
4031.9699,3938.3786
4034.9047,3937.7682
4037.8388,3937.1488
4040.7680,3936.5072
4043.6878,3935.8334
4046.5936,3935.1151
4049.4815,3934.3400
4052.3461,3933.4972
4055.1850,3932.5743
4057.9928,3931.5613
4060.7509,3930.4449
4063.4486,3929.1895
4066.0910,3927.7918
4068.6702,3926.2573
4071.1756,3924.5938
4073.5994,3922.8069
4075.9324,3920.9032
4078.1652,3918.8906
4080.2909,3916.7757
4082.2981,3914.5651
4084.1789,3912.2667
4085.9448,3909.8694
4087.5985,3907.3853
4089.1422,3904.8256
4090.5794,3902.1958
4091.9144,3899.5049
4093.1494,3896.7617
4094.2885,3893.9752
4095.3333,3891.1519
4096.2893,3888.3009
4097.1573,3885.4309
4097.9423,3882.5499
4098.6556,3879.6421
4099.3015,3876.7188
4099.8863,3873.7822
4100.4179,3870.8344
4100.9012,3867.8755
4101.3441,3864.9099
4101.7529,3861.9366
4102.1341,3858.9599
4102.4939,3855.9776
4102.8396,3852.9954
4103.1774,3850.0120
4103.5131,3847.0309
4103.8545,3844.0520
4104.1980,3841.0731
4104.5352,3838.0942
4104.8652,3835.1130
4105.1902,3832.1319
4105.5096,3829.1507
4105.8248,3826.1685
4106.1363,3823.1863
4106.4444,3820.2029
4106.7496,3817.2195
4107.0540,3814.2362
4107.3564,3811.2528
4107.6580,3808.2683
4107.9597,3805.2850
4108.2620,3802.3016
4108.5651,3799.3183
4108.8674,3796.3360
4109.1620,3793.3515
4109.4473,3790.3648
4109.7213,3787.3770
4109.9803,3784.3881
4110.2238,3781.3970
4110.4488,3778.4058
4110.6532,3775.4125
4110.8342,3772.4191
4110.9903,3769.4235
4111.1181,3766.4279
4111.2160,3763.4323
4111.2820,3760.4356
4111.3139,3757.4389
4111.3083,3754.4422
4111.2607,3751.4544
4111.1550,3748.4577
4110.9818,3745.4521
4110.7319,3742.4476
4110.3984,3739.4498
4109.9711,3736.4676
4109.4423,3733.5075
4108.8029,3730.5764
4108.0441,3727.6832
4107.1577,3724.8332
4106.1349,3722.0367
4104.9681,3719.3024
4103.6451,3716.6437
4102.1575,3714.0495
4100.5151,3711.5332
4098.7259,3709.1069
4096.7996,3706.7830
4094.7449,3704.5746
4092.5709,3702.4942
4090.2870,3700.5549
4087.9015,3698.7691
4085.4238,3697.1490
4082.8403,3695.6735
4080.1809,3694.3347
4077.4533,3693.1238
4074.6676,3692.0341
4071.8336,3691.0555
4068.9598,3690.1816
4066.0555,3689.4032
4063.1307,3688.7127
4060.1937,3688.1033
4057.2554,3687.5651
4054.3092,3687.0881
4051.3503,3686.6611
4048.3842,3686.2819
4045.4118,3685.9484
4042.4344,3685.6593
4039.4521,3685.4113
4036.4655,3685.2034
4033.4767,3685.0310
4030.4866,3684.8953
4027.4950,3684.7908
4024.5034,3684.7174
4021.5125,3684.6718
4018.5231,3684.6518
4015.5322,3684.6518
4012.5406,3684.6696
4009.5490,3684.7052
4006.5582,3684.7608
4003.5666,3684.8342
4000.5757,3684.9265
3997.5855,3685.0366
3994.5961,3685.1667
3991.6081,3685.3157
3988.6207,3685.4847
3985.6348,3685.6715
3982.6510,3685.8783
3979.6680,3686.1040
3976.6870,3686.3509
3973.7082,3686.6178
3970.7308,3686.9058
3967.7556,3687.2126
3964.7818,3687.5373
3961.8100,3687.8798
3958.8398,3688.2368
3955.8709,3688.6070
3952.9034,3688.9895
3949.9374,3689.3832
3946.9721,3689.7868
3944.0082,3690.1982
3941.0450,3690.6163
3938.0832,3691.0400
3935.1214,3691.4670
3932.1611,3691.8962
3929.2007,3692.3265
3926.2397,3692.7502
3923.2765,3693.1649
3920.3119,3693.5697
3917.3444,3693.9633
3914.3762,3694.3436
3911.4052,3694.7083
3908.4335,3695.0575
3905.4590,3695.3888
3902.4837,3695.7013
3899.5063,3695.9915
3896.5268,3696.2606
3893.5459,3696.5052
3890.5635,3696.7243
3887.5790,3696.9166
3884.5931,3697.0801
3881.6108,3697.2146
3878.6192,3697.3136
3875.6184,3697.3681
3872.6140,3697.3681
3869.6104,3697.3036
3866.6124,3697.1646
3863.6237,3696.9411
3860.6498,3696.6231
3857.6952,3696.1994
3854.7646,3695.6612
3851.8625,3694.9985
3848.9972,3694.2024
3846.1696,3693.2717
3843.3753,3692.2075
3840.6236,3691.0133
3837.9237,3689.6934
3835.2849,3688.2523
3832.7156,3686.6911
3830.2251,3685.0154
3827.8226,3683.2285
3825.5174,3681.3338
3823.3179,3679.3345
3821.2404,3677.2118
3819.2879,3674.9623
3817.4582,3672.5983
3815.7470,3670.1353
3814.1522,3667.5845
3812.6710,3664.9592
3811.2997,3662.2738
3810.0357,3659.5396
3808.8759,3656.7719
3807.8170,3653.9820
3806.8304,3651.1532
3805.8893,3648.3078
3804.9837,3645.4478
3804.1008,3642.5812
3803.2299,3639.7102
3802.3598,3636.8380
3801.4790,3633.9714
3800.5754,3631.1115
3799.6393,3628.2649
3798.6570,3625.4350
3797.6179,3622.6262
3796.5107,3619.8430
3795.3226,3617.0998
3794.0529,3614.3922
3792.7093,3611.7191
3791.2976,3609.0782
3789.8249,3606.4685
3788.2968,3603.8865
3786.7205,3601.3312
3785.1023,3598.8004
3783.4493,3596.2941
3781.7664,3593.8078
3780.0616,3591.3404
3778.3412,3588.8908
3776.6087,3586.4478
3774.8713,3584.0060
3773.1274,3581.5686
3771.3772,3579.1367
3769.6198,3576.7094
3767.8547,3574.2875
3766.0803,3571.8724
3764.2975,3569.4639
3762.5039,3567.0643
3760.6997,3564.6725
3758.8835,3562.2896
3757.0552,3559.9156
3755.2141,3557.5527
3753.3595,3555.1998
3751.4965,3552.8547
3749.6312,3550.5096
3747.7660,3548.1634
3745.9029,3545.8161
3744.0434,3543.4643
3742.1903,3541.1092
3740.3456,3538.7463
3738.5116,3536.3767
3736.6890,3533.9972
3734.8820,3531.6076
3733.0913,3529.2058
3731.3198,3526.7906
3729.5688,3524.3610
3727.8406,3521.9147
3726.1379,3519.4506
3724.4636,3516.9688
3722.8191,3514.4669
3721.2059,3511.9450
3719.6217,3509.4020
3718.0674,3506.8400
3716.5428,3504.2592
3715.0474,3501.6606
3713.5818,3499.0441
3712.1453,3496.4110
3710.7385,3493.7624
3709.3595,3491.0982
3708.0103,3488.4195
3706.6894,3485.7263
3705.3977,3483.0198
3704.1343,3480.3022
3702.8994,3477.5713
3701.6921,3474.8303
3700.5139,3472.0783
3699.3627,3469.3151
3698.2385,3466.5385
3697.1433,3463.7487
3696.0773,3460.9443
3695.0418,3458.1277
3694.0382,3455.2989
3693.0673,3452.4579
3692.1304,3449.6058
3691.2290,3446.7425
3690.3638,3443.8681
3689.5356,3440.9837
3688.7463,3438.0893
3687.9968,3435.1860
3687.2885,3432.2738
3686.6213,3429.3516
3685.9975,3426.4227
3685.4176,3423.4850
3684.8839,3420.5405
3684.4020,3417.5894
3683.9896,3414.6294
3683.6440,3411.6616
3683.3622,3408.6860
3683.1400,3405.7049
3682.9740,3402.7171
3682.8611,3399.7237
3682.7979,3396.7270
3682.7802,3393.7270
3682.8057,3390.7247
3682.8696,3387.7202
3682.9697,3384.7146
3683.1010,3381.7101
3683.2614,3378.7057
3683.4466,3375.7034
3683.6539,3372.7034
3683.8796,3369.7067
3684.1195,3366.7144
3684.3707,3363.7277
3684.6298,3360.7455
3684.8881,3357.7576
3685.1394,3354.7698
3685.3828,3351.7809
3685.6185,3348.7909
3685.8449,3345.7997
3686.0628,3342.8086
3686.2707,3339.8163
3686.4680,3336.8241
3686.6554,3333.8296
3686.8307,3330.8351
3686.9947,3327.8407
3687.1458,3324.8451
3687.2850,3321.8495
3687.4099,3318.8539
3687.5213,3315.8572
3687.6178,3312.8594
3687.7002,3309.8627
3687.7662,3306.8648
3687.8166,3303.8670
3687.8499,3300.8692
3687.8705,3297.8714
3687.8868,3294.8725
3687.9003,3291.8735
3687.9117,3288.8746
3687.9230,3285.8746
3687.9344,3282.8756
3687.9457,3279.8767
3687.9599,3276.8778
3687.9770,3273.8789
3687.9983,3270.8799
3688.0238,3267.8810
3688.0550,3264.8821
3688.0934,3261.8832
3688.1395,3258.8853
3688.1934,3255.8864
3688.2573,3252.8886
3688.3311,3249.8908
3688.4170,3246.8941
3688.5149,3243.8974
3688.6257,3240.9007
3688.7414,3237.9040
3688.8585,3234.9073
3688.9777,3231.9106
3689.0969,3228.9139
3689.2176,3225.9172
3689.3390,3222.9216
3689.4603,3219.9249
3689.5831,3216.9282
3689.7059,3213.9315
3689.8287,3210.9359
3689.9522,3207.9392
3690.0757,3204.9425
3690.1985,3201.9469
3690.3213,3198.9502
3690.4440,3195.9535
3690.5661,3192.9579
3690.6868,3189.9645
3690.8003,3186.9667
3690.8997,3183.9633
3690.9756,3180.9555
3691.0196,3177.9477
3691.0239,3174.9398
3690.9799,3171.9342
3690.8791,3168.9342
3690.7137,3165.9408
3690.4739,3162.9564
3690.1530,3159.9841
3689.7421,3157.0252
3689.2325,3154.0808
3688.6150,3151.1597
3687.8797,3148.2686
3687.0302,3145.4054
3686.0727,3142.5721
3685.0159,3139.7689
3683.8668,3136.9957
3682.6319,3134.2558
3681.3195,3131.5494
3679.9370,3128.8762
3678.4905,3126.2376
3676.9887,3123.6356
3675.4379,3121.0715
3673.8452,3118.5440
3672.2106,3116.0388
3670.5371,3113.5547
3668.8252,3111.0939
3667.0735,3108.6588
3665.2814,3106.2525
3663.4488,3103.8763
3661.5758,3101.5334
3659.6609,3099.2261
3657.7041,3096.9566
3655.7041,3094.7260
3653.6614,3092.5377
3651.5748,3090.3939
3649.4448,3088.2968
3647.2680,3086.2563
3645.0302,3084.2837
3642.7313,3082.3756
3640.3764,3080.5320
3637.9675,3078.7529
3635.5104,3077.0360
3633.0071,3075.3826
3630.4626,3073.7903
3627.8799,3072.2591
3625.2637,3070.7880
3622.6164,3069.3769
3619.9421,3068.0237
3617.2450,3066.7305
3614.5295,3065.4929
3611.7885,3064.3053
3609.0269,3063.1600
3606.2489,3062.0536
3603.4561,3060.9839
3600.6490,3059.9498
3597.8299,3058.9491
3594.9987,3057.9783
3592.1569,3057.0354
3589.3065,3056.1192
3586.4477,3055.2263
3583.5831,3054.3556
3580.7122,3053.5028
3577.8377,3052.6677
3574.9597,3051.8459
3572.0803,3051.0376
3569.1980,3050.2381
3566.3122,3049.4453
3563.4249,3048.6558
3560.5370,3047.8674
3557.6497,3047.0768
3554.7639,3046.2806
3551.8802,3045.4767
3549.0007,3044.6594
3546.1256,3043.8288
3543.2568,3042.9793
3540.3943,3042.1086
3537.5397,3041.2146
3534.6951,3040.2928
3531.8596,3039.3410
3529.0363,3038.3547
3526.2271,3037.3328
3523.4385,3036.2653
3520.6662,3035.1467
3517.9117,3033.9780
3515.1770,3032.7582
3512.4630,3031.4884
3509.7716,3030.1696
3507.1044,3028.8008
3504.4620,3027.3842
3501.8473,3025.9197
3499.2603,3024.4064
3496.7038,3022.8452
3494.1785,3021.2384
3491.6866,3019.5839
3489.2287,3017.8837
3486.8063,3016.1368
3484.4202,3014.3377
3482.0723,3012.4885
3479.7614,3010.5949
3477.4838,3008.6578
3475.2375,3006.6808
3473.0209,3004.6693
3470.8314,3002.6255
3468.6659,3000.5528
3466.5239,2998.4546
3464.4018,2996.3341
3462.2967,2994.1947
3460.2072,2992.0409
3458.1311,2989.8748
3456.0658,2987.7009
3454.0096,2985.5215
3451.9592,2983.3410
3449.9094,2981.1571
3447.8611,2978.9710
3445.8149,2976.7838
3443.7708,2974.5933
3441.7289,2972.4016
3439.6891,2970.2089
3437.6514,2968.0128
3435.6158,2965.8144
3433.5838,2963.6139
3431.5540,2961.4100
3429.5276,2959.2050
3427.5034,2956.9956
3425.4828,2954.7850
3423.4657,2952.5700
3421.4514,2950.3528
3419.4407,2948.1322
3417.4336,2945.9083
3415.4307,2943.6822
3413.4384,2941.4483
3411.4575,2939.2010
3409.4901,2936.9416
3407.5368,2934.6676
3405.5985,2932.3803
3403.6772,2930.0786
3401.7730,2927.7624
3399.8879,2925.4307
3398.0227,2923.0833
3396.1788,2920.7204
3394.3561,2918.3409
3392.5569,2915.9435
3390.7826,2913.5295
3389.0337,2911.0976
3387.3119,2908.6480
3385.6170,2906.1784
3383.9513,2903.6909
3382.3160,2901.1835
3380.7105,2898.6571
3379.1250,2896.1152
3377.5571,2893.5622
3376.0078,2890.9980
3374.4761,2888.4228
3372.9630,2885.8353
3371.4668,2883.2377
3369.9891,2880.6291
3368.5292,2878.0105
3367.0877,2875.3818
3365.6632,2872.7432
3364.2572,2870.0956
3362.8689,2867.4381
3361.4984,2864.7716
3360.1456,2862.0951
3358.8113,2859.4109
3357.4947,2856.7189
3356.1952,2854.0179
3354.9141,2851.3092
3353.6507,2848.5927
3352.4073,2845.8651
3351.1872,2843.1286
3349.9870,2840.3821
3348.8039,2837.6278
3347.6371,2834.8680
3346.4830,2832.1014
3345.3389,2829.3293
3344.2040,2826.5550
3343.0741,2823.7774
3341.9484,2820.9986
3340.8235,2818.2187
3339.6971,2815.4400
3338.5672,2812.6623
3337.4316,2809.8880
3336.2868,2807.1159
3335.1313,2804.3505
3333.9631,2801.5895
3332.7792,2798.8363
3331.5776,2796.0898
3330.3554,2793.3544
3329.1070,2790.6346
3327.8252,2787.9281
3326.5079,2785.2350
3325.1565,2782.5574
3323.7690,2779.8965
3322.3452,2777.2534
3320.8853,2774.6314
3319.3884,2772.0295
3317.8532,2769.4509
3316.2797,2766.8967
3314.6686,2764.3681
3313.0177,2761.8663
3311.3264,2759.3944
3309.5953,2756.9514
3307.8231,2754.5407
3306.0097,2752.1634
3304.1537,2749.8194
3302.2544,2747.5077
3300.3168,2745.2271
3298.3437,2742.9776
3296.3373,2740.7581
3294.2989,2738.5643
3292.2335,2736.3959
3290.1419,2734.2510
3288.0261,2732.1283
3285.8898,2730.0256
3283.7350,2727.9407
3281.5639,2725.8725
3279.3793,2723.8187
3277.1840,2721.7772
3274.9796,2719.7467
3272.7701,2717.7263
3270.5550,2715.7137
3268.3264,2713.7166
3266.0779,2711.7396
3263.8117,2709.7826
3261.5263,2707.8478
3259.2225,2705.9330
3256.9009,2704.0393
3254.5616,2702.1679
3252.2045,2700.3188
3249.8304,2698.4918
3247.4393,2696.6871
3245.0311,2694.9058
3242.6066,2693.1478
3240.1665,2691.4143
3237.7093,2689.7041
3235.2366,2688.0184
3232.7482,2686.3571
3230.2400,2684.7248
3227.7111,2683.1258
3225.1624,2681.5568
3222.5988,2680.0135
3220.0225,2678.4901
3217.4354,2676.9834
3214.8427,2675.4867
3212.2451,2673.9978
3209.6460,2672.5100
3207.0483,2671.0200
3204.4556,2669.5222
3201.8700,2668.0133
3199.2936,2666.4877
3196.7314,2664.9410
3194.1841,2663.3687
3191.6503,2661.7753
3189.1279,2660.1640
3186.6161,2658.5373
3184.1135,2656.8949
3181.6195,2655.2381
3179.1332,2653.5702
3176.6548,2651.8911
3174.1813,2650.2032
3171.7135,2648.5075
3169.2500,2646.8051
3166.7893,2645.0971
3164.3322,2643.3870
3161.8757,2641.6734
3159.4207,2639.9599
3156.9650,2638.2475
3154.5064,2636.5429
3152.0344,2634.8561
3149.5489,2633.1870
3147.0484,2631.5380
3144.5352,2629.9090
3142.0071,2628.3022
3139.4634,2626.7177
3136.9061,2625.1577
3134.3340,2623.6232
3131.7463,2622.1143
3129.1444,2620.6331
3126.5268,2619.1809
3123.8936,2617.7576
3121.2456,2616.3655
3118.5812,2615.0056
3115.9012,2613.6790
3113.2056,2612.3858
3110.4936,2611.1293
3107.7639,2609.9095
3105.0194,2608.7242
3102.2591,2607.5744
3099.4840,2606.4580
3096.6962,2605.3727
3093.8955,2604.3186
3091.0828,2603.2945
3088.2587,2602.2993
3085.4254,2601.3308
3082.5821,2600.3890
3079.7311,2599.4716
3076.8722,2598.5787
3074.0063,2597.7092
3071.1346,2596.8597
3068.2587,2596.0324
3065.3779,2595.2229
3062.4942,2594.4323
3059.6055,2593.6584
3056.7111,2592.9011
3053.8133,2592.1572
3050.9118,2591.4278
3048.0075,2590.7095
3045.1004,2590.0000
3042.1919,2589.2995
3039.2812,2588.6045
3036.3698,2587.9140
3033.4577,2587.2268
3030.5449,2586.5397
3027.6328,2585.8525
3024.7207,2585.1631
3021.8101,2584.4692
3018.9008,2583.7687
3015.9937,2583.0615
3013.0894,2582.3443
3010.1872,2581.6171
3007.2879,2580.8765
3004.3936,2580.1204
3001.5021,2579.3531
2998.6127,2578.5759
2995.7269,2577.7875
2992.8432,2576.9880
2989.9623,2576.1785
2987.0843,2575.3579
2984.2098,2574.5250
2981.3382,2573.6822
2978.4708,2572.8271
2975.6063,2571.9598
2972.7453,2571.0813
2969.8885,2570.1907
2967.0354,2569.2878
2964.1857,2568.3726
2961.3411,2567.4442
2958.5006,2566.5034
2955.6645,2565.5505
2952.8326,2564.5842
2950.0057,2563.6046
2947.1837,2562.6116
2944.3660,2561.6053
2941.5519,2560.5868
2938.7427,2559.5571
2935.9371,2558.5163
2933.1343,2557.4677
2930.3343,2556.4114
2927.5372,2555.3484
2924.7415,2554.2809
2921.9473,2553.2090
2919.1537,2552.1348
2916.3616,2551.0585
2913.5687,2549.9821
2910.7759,2548.9057
2907.9823,2547.8327
2905.1873,2546.7619
2902.3909,2545.6967
2899.5924,2544.6359
2896.7917,2543.5828
2893.9875,2542.5376
2891.1805,2541.5013
2888.3691,2540.4760
2885.5557,2539.4608
2882.7380,2538.4545
2879.9168,2537.4560
2877.0920,2536.4675
2874.2629,2535.4890
2871.4296,2534.5227
2868.5928,2533.5675
2865.7509,2532.6246
2862.9056,2531.6950
2860.0552,2530.7799
2857.1999,2529.8792
2854.3403,2528.9952
2851.4765,2528.1267
2848.6077,2527.2761
2845.7339,2526.4444
2842.8545,2525.6304
2839.9708,2524.8365
2837.0814,2524.0626
2834.1871,2523.3098
2831.2871,2522.5792
2828.3814,2521.8720
2825.4707,2521.1871
2822.5529,2520.5310
2819.6302,2519.9017
2816.7010,2519.2979
2813.7670,2518.7196
2810.8279,2518.1637
2807.8846,2517.6311
2804.9370,2517.1184
2801.9859,2516.6258
2799.0312,2516.1522
2796.0737,2515.6940
2793.1133,2515.2526
2790.1508,2514.8245
2787.1862,2514.4097
2784.2209,2514.0061
2781.2535,2513.6136
2778.2860,2513.2288
2775.3171,2512.8519
2772.3490,2512.4816
2769.3829,2512.1180
2766.4134,2511.7633
2763.4374,2511.4253
2760.4557,2511.1095
2757.4706,2510.8215
2754.4818,2510.5679
2751.4902,2510.3545
2748.4986,2510.1866
2745.5071,2510.0698
2742.5169,2510.0120
2739.5289,2510.0175
2736.5451,2510.0920
2733.5656,2510.2433
2730.5924,2510.4757
2727.6278,2510.7948
2724.6802,2511.2151
2721.7433,2511.7388
2718.8199,2512.3626
2715.9142,2513.0843
2713.0290,2513.8993
2710.1681,2514.8056
2707.3347,2515.7986
2704.5327,2516.8771
2701.7654,2518.0358
2699.0364,2519.2723
2696.3486,2520.5833
2693.7055,2521.9654
2691.0965,2523.4176
2688.5123,2524.9210
2685.9543,2526.4699
2683.4213,2528.0611
2680.9130,2529.6935
2678.4282,2531.3636
2675.9654,2533.0682
2673.5231,2534.8051
2671.1015,2536.5709
2668.6990,2538.3633
2666.3149,2540.1792
2663.9479,2542.0172
2661.5965,2543.8719
2659.2608,2545.7434
2656.9363,2547.6292
2654.6226,2549.5307
2652.3180,2551.4421
2650.0206,2553.3647
2647.7288,2555.2917
2645.4399,2557.2231
2643.1516,2559.1568
2640.8627,2561.0883
2638.5709,2563.0153
2636.2735,2564.9367
2633.9689,2566.8493
2631.6552,2568.7496
2629.3307,2570.6366
2626.9921,2572.5057
2624.6386,2574.3560
2622.2702,2576.1819
2619.8783,2577.9821
2617.4581,2579.7534
2615.0095,2581.4881
2612.5310,2583.1805
2610.0207,2584.8239
2607.4776,2586.4107
2604.9005,2587.9352
2602.2873,2589.3918
2599.6378,2590.7728
2596.9500,2592.0716
2594.2231,2593.2814
2591.4615,2594.3922
2588.6502,2595.4030
2585.7935,2596.3092
2582.8977,2597.1054
2579.9700,2597.7859
2577.0189,2598.3463
2574.0500,2598.7822
2571.0712,2599.0858
2568.0895,2599.2537
2565.1114,2599.2793
2562.1419,2599.1581
2559.1765,2598.8890
2556.2247,2598.4809
2553.2870,2597.9460
2550.3664,2597.2955
2547.4657,2596.5416
2544.5856,2595.6932
2541.7288,2594.7647
2538.8976,2593.7651
2536.0934,2592.7065
2533.3190,2591.6013
2530.5588,2590.4526
2527.8135,2589.2650
2525.0838,2588.0386
2522.3705,2586.7743
2519.6742,2585.4722
2516.9956,2584.1345
2514.3340,2582.7601
2511.6916,2581.3513
2509.0684,2579.9080
2506.4651,2578.4302
2503.8816,2576.9191
2501.3187,2575.3768
2498.7679,2573.8112
2496.2206,2572.2378
2493.6783,2570.6566
2491.1402,2569.0698
2488.6064,2567.4753
2486.0769,2565.8741
2483.5509,2564.2662
2481.0292,2562.6528
2478.5117,2561.0327
2475.9978,2559.4070
2473.4874,2557.7758
2470.9806,2556.1390
2468.4780,2554.4955
2465.9783,2552.8476
2463.4821,2551.1964
2460.9873,2549.5407
2458.4954,2547.8805
2456.0077,2546.2148
2453.5236,2544.5424
2451.0445,2542.8623
2448.5717,2541.1732
2446.1061,2539.4742
2443.6475,2537.7651
