idx,dist_m,x_m,y_m,elev_m,lat_deg,lon_deg,edge1_lat_deg,edge1_lon_deg,edge2_lat_deg,edge2_lon_deg
3386,10161.0000,-717.6737,3960.5056,462.114,50.37112078,6.93747279,50.37111010,6.93750589,50.37109503,6.93755258
3387,10164.0000,-716.3891,3963.2081,461.985,50.37114419,6.93749245,50.37113420,6.93752457,50.37111912,6.93757304
3388,10167.0000,-715.1507,3965.9396,461.867,50.37116778,6.93751136,50.37115850,6.93754262,50.37114361,6.93759275
3389,10170.0000,-713.9629,3968.6989,461.752,50.37119167,6.93752956,50.37118306,6.93756002,50.37116847,6.93761163
3390,10173.0000,-712.8284,3971.4839,461.647,50.37121585,6.93754691,50.37120787,6.93757671,50.37119368,6.93762964
3391,10176.0000,-711.7516,3974.2923,461.550,50.37124035,6.93756322,50.37123291,6.93759265,50.37121923,6.93764669
3392,10179.0000,-710.7345,3977.1252,461.462,50.37126513,6.93757846,50.37125816,6.93760778,50.37124513,6.93766265
3393,10182.0000,-709.7821,3979.9781,461.381,50.37129014,6.93759267,50.37128363,6.93762207,50.37127134,6.93767752
3394,10185.0000,-708.8974,3982.8511,461.305,50.37131536,6.93760584,50.37130928,6.93763545,50.37129781,6.93769131
3395,10188.0000,-708.0838,3985.7431,461.232,50.37134075,6.93761799,50.37133511,6.93764788,50.37132452,6.93770405
3396,10191.0000,-707.3449,3988.6506,461.160,50.37136628,6.93762915,50.37136111,6.93765931,50.37135143,6.93771575
3397,10194.0000,-706.6835,3991.5737,461.092,50.37139192,6.93763933,50.37138725,6.93766969,50.37137853,6.93772643
3398,10197.0000,-706.1040,3994.5102,461.034,50.37141765,6.93764855,50.37141353,6.93767898,50.37140579,6.93773611
3399,10200.0000,-705.6098,3997.4590,460.983,50.37144348,6.93765672,50.37143993,6.93768712,50.37143319,6.93774481
3400,10203.0000,-705.2046,4000.4178,460.931,50.37146939,6.93766382,50.37146644,6.93769406,50.37146074,6.93775255
3401,10206.0000,-704.8776,4003.3923,460.889,50.37149536,6.93766989,50.37149304,6.93769975,50.37148841,6.93775935
3402,10209.0000,-704.6033,4006.3757,460.860,50.37152166,6.93767500,50.37151978,6.93770434,50.37151587,6.93776514
3403,10212.0000,-704.3795,4009.3657,460.830,50.37154815,6.93767913,50.37154660,6.93770819,50.37154331,6.93776993
3404,10215.0000,-704.2055,4012.3602,460.792,50.37157471,6.93768228,50.37157348,6.93771133,50.37157083,6.93777373
3405,10218.0000,-704.0806,4015.3581,460.754,50.37160133,6.93768448,50.37160040,6.93771377,50.37159840,6.93777652
3406,10221.0000,-704.0048,4018.3593,460.726,50.37162799,6.93768573,50.37162735,6.93771552,50.37162602,6.93777829
3407,10224.0000,-703.9773,4021.3628,460.703,50.37165467,6.93768606,50.37165433,6.93771658,50.37165365,6.93777903
3408,10227.0000,-703.9976,4024.3663,460.677,50.37168135,6.93768545,50.37168133,6.93771696,50.37168128,6.93777872
3409,10230.0000,-704.0648,4027.3686,460.654,50.37170801,6.93768388,50.37170833,6.93771667,50.37170890,6.93777734
3410,10233.0000,-704.1782,4030.3699,460.625,50.37173465,6.93768140,50.37173532,6.93771572,50.37173646,6.93777483
3411,10236.0000,-704.3379,4033.3678,460.592,50.37176124,6.93767800,50.37176230,6.93771412,50.37176397,6.93777114
3412,10239.0000,-704.5438,4036.3613,460.563,50.37178776,6.93767370,50.37178925,6.93771187,50.37179137,6.93776620
3413,10242.0000,-704.7945,4039.3503,460.542,50.37181419,6.93766853,50.37181616,6.93770897,50.37181865,6.93775995
3414,10245.0000,-705.0894,4042.3327,460.514,50.37184051,6.93766249,50.37184303,6.93770544,50.37184579,6.93775268
3415,10248.0000,-705.4277,4045.3084,460.492,50.37186673,6.93765561,50.37186984,6.93770129,50.37187280,6.93774468
3416,10251.0000,-705.8072,4048.2830,460.461,50.37189282,6.93764788,50.37189659,6.93769653,50.37189966,6.93773605
3417,10254.0000,-706.2237,4051.2508,460.418,50.37191889,6.93763957,50.37192333,6.93769119,50.37192640,6.93772692
3418,10257.0000,-706.6751,4054.2154,460.372,50.37194491,6.93763091,50.37195001,6.93768533,50.37195302,6.93771739
3419,10260.0000,-707.1599,4057.1743,460.320,50.37197088,6.93762194,50.37197666,6.93767898,50.37197955,6.93770757
3420,10263.0000,-707.6746,4060.1287,460.258,50.37199682,6.93761267,50.37200326,6.93767216,50.37200601,6.93769756
3421,10266.0000,-708.2184,4063.0787,460.189,50.37202272,6.93760315,50.37202982,6.93766492,50.37203241,6.93768739
3422,10269.0000,-708.7894,4066.0243,460.133,50.37204860,6.93759338,50.37205634,6.93765727,50.37205874,6.93767711
3423,10272.0000,-709.3844,4068.9655,460.082,50.37207446,6.93758341,50.37208282,6.93764924,50.37208504,6.93766675
3424,10275.0000,-710.0023,4071.9022,460.030,50.37210032,6.93757325,50.37210926,6.93764087,50.37211131,6.93765634
3425,10278.0000,-710.6408,4074.8355,459.982,50.37212617,6.93756294,50.37213566,6.93763218,50.37213755,6.93764593
3426,10281.0000,-711.2985,4077.7645,459.943,50.37215202,6.93755250,50.37216203,6.93762320,50.37216377,6.93763551
3427,10284.0000,-711.9718,4080.6902,459.906,50.37217788,6.93754202,50.37218836,6.93761395,50.37218998,6.93762506
3428,10287.0000,-712.6601,4083.6113,459.864,50.37220377,6.93753155,50.37221466,6.93760448,50.37221617,6.93761459
3429,10290.0000,-713.3605,4086.5292,459.820,50.37222969,6.93752109,50.37224092,6.93759480,50.37224234,6.93760410
3430,10293.0000,-714.0716,4089.4437,459.774,50.37225563,6.93751064,50.37226715,6.93758495,50.37226849,6.93759359
3431,10296.0000,-714.7912,4092.3548,459.729,50.37228159,6.93750020,50.37229335,6.93757495,50.37229463,6.93758307
3432,10299.0000,-715.5122,4095.2671,459.691,50.37230759,6.93748976,50.37231952,6.93756483,50.37232074,6.93757254
3433,10302.0000,-716.2318,4098.1794,459.649,50.37233376,6.93747927,50.37234570,6.93755469,50.37234685,6.93756200
3434,10305.0000,-716.9500,4101.0917,459.607,50.37235991,6.93746880,50.37237188,6.93754457,50.37237297,6.93755148
3435,10308.0000,-717.6689,4104.0051,459.563,50.37238604,6.93745835,50.37239806,6.93753447,50.37239909,6.93754098
3436,10311.0000,-718.3892,4106.9174,459.519,50.37241216,6.93744792,50.37242425,6.93752436,50.37242523,6.93753053
3437,10314.0000,-719.1116,4109.8296,459.474,50.37243826,6.93743753,50.37245043,6.93751423,50.37245137,6.93752014
3438,10317.0000,-719.8383,4112.7397,459.430,50.37246436,6.93742721,50.37247661,6.93750407,50.37247753,6.93750984
3439,10320.0000,-720.5693,4115.6497,459.391,50.37249044,6.93741694,50.37250277,6.93749385,50.37250372,6.93749973
3440,10323.0000,-721.3052,4118.5576,459.360,50.37251652,6.93740672,50.37252893,6.93748357,50.37252994,6.93748981
3441,10326.0000,-722.0490,4121.4644,459.337,50.37254258,6.93739654,50.37255507,6.93747322,50.37255618,6.93747999
3442,10329.0000,-722.7999,4124.3690,459.319,50.37256862,6.93738640,50.37258120,6.93746276,50.37258243,6.93747021
3443,10332.0000,-723.5600,4127.2714,459.304,50.37259465,6.93737627,50.37260731,6.93745220,50.37260868,6.93746040
3444,10335.0000,-724.3302,4130.1705,459.292,50.37262067,6.93736616,50.37263340,6.93744151,50.37263491,6.93745047
3445,10338.0000,-725.1116,4133.0662,459.282,50.37264667,6.93735606,50.37265946,6.93743068,50.37266113,6.93744041
3446,10341.0000,-725.9052,4135.9597,459.273,50.37267265,6.93734595,50.37268549,6.93741969,50.37268734,6.93743031
3447,10344.0000,-726.7116,4138.8488,459.263,50.37269862,6.93733583,50.37271150,6.93740853,50.37271356,6.93742019
3448,10347.0000,-727.5287,4141.7334,459.250,50.37272457,6.93732572,50.37273747,6.93739719,50.37273978,6.93741002
3449,10350.0000,-728.3543,4144.6180,459.237,50.37275062,6.93731554,50.37276340,6.93738570,50.37276597,6.93739982
3450,10353.0000,-729.1955,4147.5026,459.225,50.37277663,6.93730532,50.37278933,6.93737409,50.37279219,6.93738955
3451,10356.0000,-730.0588,4150.3817,459.216,50.37280255,6.93729505,50.37281526,6.93736226,50.37281846,6.93737918
3452,10359.0000,-730.9513,4153.2529,459.211,50.37282838,6.93728474,50.37284114,6.93735012,50.37284480,6.93736883
3453,10362.0000,-731.8793,4156.1109,459.210,50.37285410,6.93727435,50.37286695,6.93733757,50.37287120,6.93735851
3454,10365.0000,-732.8501,4158.9522,459.220,50.37287972,6.93726388,50.37289264,6.93732452,50.37289765,6.93734806
3455,10368.0000,-733.8713,4161.7736,459.233,50.37290524,6.93725330,50.37291818,6.93731087,50.37292414,6.93733732
3456,10371.0000,-734.9481,4164.5716,459.249,50.37293068,6.93724264,50.37294354,6.93729651,50.37295062,6.93732616
3457,10374.0000,-736.0888,4167.3406,459.271,50.37295600,6.93723160,50.37296869,6.93728137,50.37297710,6.93731438
3458,10377.0000,-737.3000,4170.0775,459.307,50.37298115,6.93721981,50.37299358,6.93726533,50.37300356,6.93730187
3459,10380.0000,-738.5881,4172.7800,459.360,50.37300602,6.93720691,50.37301818,6.93724830,50.37302995,6.93728833
3460,10383.0000,-739.9594,4175.4259,459.426,50.37303052,6.93719253,50.37304247,6.93723019,50.37305613,6.93727326
3461,10386.0000,-741.4602,4178.0172,459.498,50.37305421,6.93717655,50.37306625,6.93721091,50.37308207,6.93725604
3462,10389.0000,-743.1004,4180.5452,459.572,50.37307724,6.93715849,50.37308954,6.93718981,50.37310766,6.93723599
3463,10392.0000,-744.8766,4182.9931,459.650,50.37309960,6.93713791,50.37311226,6.93716675,50.37313250,6.93721285
3464,10395.0000,-746.7865,4185.3387,459.737,50.37312104,6.93711490,50.37313426,6.93714178,50.37315643,6.93718684
3465,10398.0000,-748.8273,4187.5620,459.826,50.37314142,6.93708976,50.37315534,6.93711493,50.37317932,6.93715828
3466,10401.0000,-750.9962,4189.6418,459.915,50.37316063,6.93706277,50.37317532,6.93708624,50.37320109,6.93712743
3467,10404.0000,-753.2904,4191.5570,460.004,50.37317860,6.93703418,50.37319401,6.93705575,50.37322164,6.93709445
3468,10407.0000,-755.7069,4193.2886,460.098,50.37319527,6.93700417,50.37321122,6.93702350,50.37324091,6.93705946
3469,10410.0000,-758.2466,4194.8189,460.187,50.37321062,6.93697289,50.37322678,6.93698953,50.37325889,6.93702257
3470,10413.0000,-760.8972,4196.1779,460.267,50.37322473,6.93694020,50.37324053,6.93695383,50.37327549,6.93698398
3471,10416.0000,-763.6276,4197.3833,460.332,50.37323789,6.93690555,50.37325274,6.93691657,50.37329056,6.93694465
3472,10419.0000,-766.4262,4198.4408,460.394,50.37324989,6.93686947,50.37326357,6.93687819,50.37330427,6.93690415
3473,10422.0000,-769.2825,4199.3637,460.460,50.37326072,6.93683211,50.37327307,6.93683885,50.37331651,6.93686255
3474,10425.0000,-772.1851,4200.1598,460.524,50.37327038,6.93679360,50.37328136,6.93679870,50.37332714,6.93681997
3475,10428.0000,-775.1219,4200.8379,460.596,50.37327884,6.93675410,50.37328851,6.93675790,50.37333611,6.93677660
3476,10431.0000,-778.0828,4201.4083,460.677,50.37328606,6.93671380,50.37329460,6.93671662,50.37334345,6.93673271
3477,10434.0000,-781.0552,4201.8807,460.758,50.37329191,6.93667287,50.37329972,6.93667500,50.37334918,6.93668851
3478,10437.0000,-784.0282,4202.2630,460.836,50.37329641,6.93663154,50.37330396,6.93663322,50.37335335,6.93664424
3479,10440.0000,-787.0027,4202.5663,460.909,50.37329965,6.93659005,50.37330739,6.93659143,50.37335608,6.93660015
3480,10443.0000,-789.9900,4202.8017,460.977,50.37330173,6.93654845,50.37331011,6.93654962,50.37335758,6.93655626
3481,10446.0000,-792.9809,4202.9782,461.031,50.37330278,6.93650663,50.37331222,6.93650763,50.37335801,6.93651249
3482,10449.0000,-795.9761,4203.1056,461.067,50.37330285,6.93646473,50.37331380,6.93646559,50.37335753,6.93646900
3483,10452.0000,-798.9727,4203.1963,461.099,50.37330204,6.93642277,50.37331494,6.93642349,50.37335634,6.93642581
3484,10455.0000,-801.9714,4203.2613,461.124,50.37330079,6.93638078,50.37331575,6.93638137,50.37335477,6.93638290
3485,10458.0000,-804.9715,4203.3119,461.140,50.37329941,6.93633873,50.37331633,6.93633922,50.37335297,6.93634027
3486,10461.0000,-807.9724,4203.3581,461.159,50.37329793,6.93629660,50.37331678,6.93629705,50.37335107,6.93629787
3487,10464.0000,-810.9718,4203.4109,461.178,50.37329638,6.93625436,50.37331719,6.93625487,50.37334921,6.93625567
3488,10467.0000,-813.9713,4203.4826,461.190,50.37329480,6.93621199,50.37331766,6.93621271,50.37334744,6.93621364
3489,10470.0000,-816.9685,4203.5832,461.192,50.37329323,6.93616945,50.37331830,6.93617055,50.37334573,6.93617175
3490,10473.0000,-819.9637,4203.7249,461.185,50.37329170,6.93612672,50.37331920,6.93612842,50.37334411,6.93612996
3491,10476.0000,-822.9531,4203.9033,461.167,50.37329025,6.93608374,50.37332047,6.93608632,50.37334262,6.93608822
3492,10479.0000,-825.9461,4204.1161,461.136,50.37328902,6.93604094,50.37332207,6.93604430,50.37334130,6.93604625
3493,10482.0000,-828.9405,4204.3700,461.090,50.37328823,6.93599789,50.37332398,6.93600223,50.37334022,6.93600419
3494,10485.0000,-831.9307,4204.6728,461.026,50.37328803,6.93595462,50.37332626,6.93596014,50.37333973,6.93596209
3495,10488.0000,-834.9144,4205.0300,460.949,50.37328856,6.93591116,50.37332898,6.93591811,50.37334011,6.93592002
3496,10491.0000,-837.8881,4205.4507,460.868,50.37328999,6.93586759,50.37333219,6.93587617,50.37334167,6.93587809
3497,10494.0000,-840.8484,4205.9403,460.788,50.37329247,6.93582398,50.37333597,6.93583437,50.37334493,6.93583651
3498,10497.0000,-843.7915,4206.5067,460.709,50.37329617,6.93578044,50.37334037,6.93579276,50.37334939,6.93579527
3499,10500.0000,-846.7140,4207.1554,460.632,50.37330125,6.93573712,50.37334546,6.93575139,50.37335510,6.93575451
3500,10503.0000,-849.6123,4207.8953,460.557,50.37330786,6.93569416,50.37335129,6.93571031,50.37336195,6.93571428
3501,10506.0000,-852.4828,4208.7321,460.484,50.37331601,6.93565170,50.37335794,6.93566957,50.37337025,6.93567482
3502,10509.0000,-855.3291,4209.6600,460.407,50.37332553,6.93560982,50.37336546,6.93562922,50.37337943,6.93563600
3503,10512.0000,-858.1526,4210.6557,460.326,50.37333608,6.93556921,50.37337380,6.93558921,50.37338944,6.93559750
3504,10515.0000,-860.9548,4211.7160,460.240,50.37334759,6.93552942,50.37338275,6.93554952,50.37340009,6.93555943
3505,10518.0000,-863.7342,4212.8363,460.149,50.37335991,6.93549037,50.37339228,6.93551013,50.37341132,6.93552176
3506,10521.0000,-866.4937,4214.0122,460.057,50.37337292,6.93545199,50.37340235,6.93547106,50.37342326,6.93548460
3507,10524.0000,-869.2318,4215.2393,459.963,50.37338648,6.93541421,50.37341292,6.93543227,50.37343578,6.93544789
3508,10527.0000,-871.9507,4216.5131,459.864,50.37340023,6.93537679,50.37342395,6.93539378,50.37344874,6.93541154
3509,10530.0000,-874.6490,4217.8303,459.754,50.37341390,6.93533949,50.37343540,6.93535556,50.37346203,6.93537546
3510,10533.0000,-877.3294,4219.1841,459.640,50.37342754,6.93530234,50.37344724,6.93531763,50.37347548,6.93533955
3511,10536.0000,-879.9907,4220.5735,459.528,50.37344118,6.93526532,50.37345941,6.93527995,50.37348899,6.93530369
3512,10539.0000,-882.6334,4221.9907,459.415,50.37345486,6.93522846,50.37347190,6.93524254,50.37350245,6.93526781
3513,10542.0000,-885.2591,4223.4346,459.298,50.37346860,6.93519176,50.37348464,6.93520539,50.37351588,6.93523190
3514,10545.0000,-887.8734,4224.9008,459.177,50.37348242,6.93515528,50.37349762,6.93516848,50.37352929,6.93519597
3515,10548.0000,-890.4763,4226.3892,459.054,50.37349638,6.93511896,50.37351080,6.93513173,50.37354272,6.93515997
3516,10551.0000,-893.0670,4227.8987,458.928,50.37351042,6.93508273,50.37352418,6.93509514,50.37355617,6.93512398
3517,10554.0000,-895.6472,4229.4271,458.796,50.37352448,6.93504655,50.37353775,6.93505872,50.37356966,6.93508800
3518,10557.0000,-898.2159,4230.9755,458.659,50.37353859,6.93501040,50.37355149,6.93502245,50.37358321,6.93505207
3519,10560.0000,-900.7725,4232.5439,458.516,50.37355272,6.93497429,50.37356541,6.93498634,50.37359686,6.93501622
3520,10563.0000,-903.3177,4234.1300,458.366,50.37356690,6.93493822,50.37357951,6.93495040,50.37361063,6.93498046
3521,10566.0000,-905.8516,4235.7362,458.211,50.37358112,6.93490220,50.37359377,6.93491462,50.37362452,6.93494480
3522,10569.0000,-908.3740,4237.3590,458.046,50.37359539,6.93486621,50.37360821,6.93487900,50.37363854,6.93490925
3523,10572.0000,-910.8844,4238.9996,457.858,50.37360970,6.93483028,50.37362280,6.93484354,50.37365268,6.93487382
3524,10575.0000,-913.3841,4240.6567,457.653,50.37362408,6.93479439,50.37363755,6.93480825,50.37366698,6.93483851
3525,10578.0000,-915.8723,4242.3316,457.427,50.37363857,6.93475862,50.37365245,6.93477311,50.37368141,6.93480334
3526,10581.0000,-918.3485,4244.0219,457.176,50.37365318,6.93472296,50.37366751,6.93473813,50.37369600,6.93476830
3527,10584.0000,-920.8140,4245.7277,456.903,50.37366792,6.93468744,50.37368271,6.93470332,50.37371075,6.93473343
3528,10587.0000,-923.2681,4247.4479,456.618,50.37368280,6.93465206,50.37369805,6.93466866,50.37372567,6.93469874
3529,10590.0000,-925.7130,4249.1837,456.332,50.37369783,6.93461686,50.37371352,6.93463416,50.37374081,6.93466424
3530,10593.0000,-928.1486,4250.9329,456.045,50.37371301,6.93458182,50.37372913,6.93459979,50.37375616,6.93462994
3531,10596.0000,-930.5742,4252.6954,455.757,50.37372838,6.93454695,50.37374486,6.93456555,50.37377174,6.93459590
3532,10599.0000,-932.9899,4254.4723,455.465,50.37374392,6.93451227,50.37376071,6.93453145,50.37378748,6.93456204
3533,10602.0000,-935.3956,4256.2637,455.168,50.37375962,6.93447775,50.37377669,6.93449749,50.37380333,6.93452830
3534,10605.0000,-937.7899,4258.0684,454.869,50.37377544,6.93444335,50.37379280,6.93446367,50.37381926,6.93449466
3535,10608.0000,-940.1743,4259.8887,454.564,50.37379136,6.93440906,50.37380903,6.93443001,50.37383527,6.93446110
3536,10611.0000,-942.5473,4261.7222,454.254,50.37380738,6.93437487,50.37382540,6.93439649,50.37385133,6.93442761
3537,10614.0000,-944.9096,4263.5692,453.941,50.37382347,6.93434076,50.37384189,6.93436313,50.37386743,6.93439417
3538,10617.0000,-947.2598,4265.4317,453.625,50.37383963,6.93430670,50.37385850,6.93432992,50.37388357,6.93436076
3539,10620.0000,-949.5986,4267.3086,453.305,50.37385583,6.93427268,50.37387525,6.93429688,50.37389976,6.93432742
3540,10623.0000,-951.9253,4269.1989,452.986,50.37387207,6.93423869,50.37389213,6.93426400,50.37391602,6.93429414
3541,10626.0000,-954.2399,4271.1047,452.664,50.37388831,6.93420468,50.37390913,6.93423129,50.37393232,6.93426092
3542,10629.0000,-956.5424,4273.0239,452.339,50.37390457,6.93417065,50.37392627,6.93419875,50.37394867,6.93422775
3543,10632.0000,-958.8364,4274.9497,452.009,50.37392084,6.93413662,50.37394353,6.93416638,50.37396506,6.93419461
3544,10635.0000,-961.1353,4276.8811,451.674,50.37393700,6.93410288,50.37396085,6.93413413,50.37398159,6.93416131
3545,10638.0000,-963.4293,4278.8281,451.346,50.37395329,6.93406896,50.37397822,6.93410181,50.37399818,6.93412810
3546,10641.0000,-965.7068,4280.7973,451.011,50.37396975,6.93403483,50.37399573,6.93406956,50.37401483,6.93409509
3547,10644.0000,-967.9553,4282.7977,450.677,50.37398637,6.93400049,50.37401344,6.93403754,50.37403157,6.93406236
3548,10647.0000,-970.1638,4284.8380,450.337,50.37400314,6.93396592,50.37403143,6.93400593,50.37404842,6.93402996
3549,10650.0000,-972.3204,4286.9240,449.990,50.37401999,6.93393096,50.37404978,6.93397488,50.37406542,6.93399794
3550,10653.0000,-974.4144,4289.0666,449.639,50.37403709,6.93389574,50.37406854,6.93394456,50.37408258,6.93396634
3551,10656.0000,-976.4330,4291.2704,449.288,50.37405465,6.93386045,50.37408781,6.93391512,50.37410011,6.93393542
3552,10659.0000,-978.3648,4293.5465,448.929,50.37407289,6.93382527,50.37410763,6.93388674,50.37411825,6.93390552
3553,10662.0000,-980.1976,4295.9016,448.572,50.37409206,6.93379044,50.37412810,6.93385958,50.37413721,6.93387707
3554,10665.0000,-981.9067,4298.3334,448.219,50.37411242,6.93375627,50.37414928,6.93383381,50.37415721,6.93385049
3555,10668.0000,-983.4542,4300.8741,447.856,50.37413486,6.93372336,50.37417115,6.93380978,50.37417817,6.93382648
3556,10671.0000,-984.8403,4303.5294,447.495,50.37415948,6.93369245,50.37419400,6.93378802,50.37420013,6.93380500
3557,10674.0000,-986.0598,4306.2826,447.132,50.37418582,6.93366454,50.37421788,6.93376853,50.37422323,6.93378588
3558,10677.0000,-987.1086,4309.1158,446.776,50.37421373,6.93364014,50.37424264,6.93375138,50.37424730,6.93376931
3559,10680.0000,-987.9795,4312.0114,446.427,50.37424305,6.93361980,50.37426812,6.93373663,50.37427217,6.93375550
